employee_id,first_name,last_name,gender,birth_date,hire_date,department_id,job_level,employment_type,country,city,salary_clp
2633,Emp2633,Castillo,M,,,2.0,IC3,Part-time,Chile,Santiago,2318914.0
2634,Emp2634,Diaz,M,,,3.0,IC2,Full-time,Chile,Valparaiso,1665034.0
2635,Emp2635,Gonzalez,M,,,4.0,IC1,Full-time,Chile,Santiago,1283226.0
2636,Emp2636,Gonzalez,M,,,10.0,IC2,Full-time,Chile,Valparaiso,1660194.0
2637,Emp2637,Perez,M,,,3.0,IC2,Full-time,Chile,Santiago,1147621.0
2638,Emp2638,Silva,F,,,7.0,IC2,Part-time,Chile,Santiago,1872377.0
2639,Emp2639,Rojas,F,,,2.0,M1,Full-time,Chile,Concepcion,3229919.0
2640,Emp2640,Munoz,M,,,10.0,IC1,Full-time,Chile,Santiago,1271213.0
2641,Emp2641,Rojas,F,,,7.0,M1,Full-time,Chile,Concepcion,3098514.0
2642,Emp2642,Soto,M,,,5.0,IC2,Full-time,Chile,Santiago,1143321.0
2643,Emp2643,Rojas,M,,,4.0,M1,Full-time,Chile,Santiago,2630273.0
2644,Emp2644,Soto,M,,,4.0,IC2,Full-time,Chile,Valparaiso,1363908.0
2645,Emp2645,Soto,F,,,3.0,IC3,Full-time,Chile,Santiago,2429324.0
2646,Emp2646,Gonzalez,M,,,6.0,IC3,Full-time,Chile,Santiago,2624473.0
2647,Emp2647,Diaz,M,,,9.0,M1,Full-time,Chile,Santiago,3275493.0
2648,Emp2648,Munoz,F,,,3.0,IC1,Part-time,Chile,Santiago,836943.0
2649,Emp2649,Castillo,M,,,8.0,IC1,Contractor,Chile,Santiago,903969.0
2650,Emp2650,Perez,M,,,6.0,M1,Full-time,Chile,Santiago,3540196.0
2651,Emp2651,Castillo,M,,,8.0,IC1,Full-time,Chile,Santiago,772305.0
2652,Emp2652,Castillo,M,,,8.0,IC3,Full-time,Chile,Santiago,2825443.0
2653,Emp2653,Castillo,F,,,1.0,IC1,Full-time,Chile,Santiago,1569009.0
2654,Emp2654,Perez,M,,,1.0,IC1,Part-time,Chile,Santiago,1633681.0
2655,Emp2655,Munoz,M,,,10.0,IC3,Full-time,Chile,Santiago,2395175.0
2656,Emp2656,Diaz,F,,,2.0,IC3,Full-time,Chile,Concepcion,2214619.0
2657,Emp2657,Gonzalez,F,,,6.0,IC3,Full-time,Chile,Valparaiso,2389087.0
2658,Emp2658,Perez,F,,,8.0,IC2,Full-time,Chile,Santiago,1827146.0
2659,Emp2659,Silva,F,,,6.0,IC3,Full-time,Chile,Santiago,2137306.0
2660,Emp2660,Rojas,M,,,1.0,M2,Part-time,Chile,Santiago,4224699.0
2661,Emp2661,Soto,F,,,1.0,IC2,Full-time,Chile,Santiago,1529016.0
2662,Emp2662,Munoz,M,,,7.0,IC2,Full-time,Chile,Santiago,1406923.0
2663,Emp2663,Rojas,F,,,9.0,IC2,Part-time,Chile,Concepcion,1910222.0
2664,Emp2664,Soto,M,,,4.0,IC3,Full-time,Chile,Valparaiso,2145893.0
2665,Emp2665,Rojas,F,,,6.0,IC2,Full-time,Chile,Santiago,1623910.0
2666,Emp2666,Diaz,M,,,10.0,IC3,Full-time,Chile,Santiago,$2.545.760
2667,Emp2667,Rojas,F,,,9.0,IC2,Full-time,Chile,Santiago,1919961.0
2668,Emp2668,Castillo,M,,,6.0,IC3,Full-time,Chile,Concepcion,2352140.0
2669,Emp2669,Gonzalez,F,,,7.0,M1,Full-time,Chile,Santiago,3296074.0
2670,Emp2670,Castillo,F,,,10.0,IC2,Full-time,Chile,Concepcion,1345752.0
2671,Emp2671,Munoz,M,,,8.0,IC2,Full-time,Chile,Santiago,1855764.0
2672,Emp2672,Munoz,M,,,5.0,IC2,Full-time,Chile,Valparaiso,1915881.0
2673,Emp2673,Munoz,M,,,7.0,IC2,Part-time,Chile,Santiago,1132412.0
2674,Emp2674,Rojas,F,,,4.0,IC2,Full-time,Chile,Santiago,2040736.0
2675,Emp2675,Castillo,F,,,10.0,M1,Full-time,Chile,Santiago,3024835.0
2676,Emp2676,Diaz,M,,,1.0,IC2,Full-time,Chile,Santiago,1748658.0
2677,Emp2677,Castillo,M,,,3.0,IC1,Full-time,Chile,Santiago,1119390.0
2678,Emp2678,Castillo,F,,,4.0,IC1,Full-time,Chile,Santiago,1084906.0
2679,Emp2679,Diaz,M,,,3.0,IC2,Full-time,Chile,Santiago,1548371.0
2680,Emp2680,Perez,M,,,6.0,M1,Full-time,Chile,Santiago,2951859.0
2681,Emp2681,Gonzalez,M,,,8.0,IC2,Contractor,Chile,Valparaiso,1730957.0
2682,Emp2682,Gonzalez,F,,,9.0,IC2,Full-time,Chile,Santiago,1528489.0
2683,Emp2683,Soto,F,,,6.0,IC2,Part-time,Chile,Santiago,1272644.0
2684,Emp2684,Munoz,F,,,7.0,M2,Full-time,Chile,Santiago,4241249.0
2685,Emp2685,Diaz,M,,,6.0,M1,Full-time,Chile,Santiago,2876888.0
2686,Emp2686,Soto,F,,,1.0,IC1,Full-time,Chile,Santiago,968852.0
2687,Emp2687,Rojas,M,,,8.0,IC3,Full-time,Chile,Antofagasta,2421275.0
2688,Emp2688,Diaz,M,,,1.0,IC3,Full-time,Chile,Santiago,2122220.0
2689,Emp2689,Silva,M,,,6.0,IC3,Full-time,Chile,Santiago,2543860.0
2690,Emp2690,Castillo,F,,,10.0,IC2,Full-time,Chile,Valparaiso,1570196.0
2691,Emp2691,Silva,F,,,8.0,IC3,Part-time,Chile,Santiago,2227649.0
2692,Emp2692,Diaz,M,,,6.0,IC3,Part-time,Chile,Santiago,2304191.0
2693,Emp2693,Castillo,M,,,4.0,IC1,Full-time,Chile,Santiago,1448789.0
2694,Emp2694,Soto,M,,,9.0,IC1,Contractor,Chile,Valparaiso,757165.0
2695,Emp2695,Castillo,F,,,9.0,IC2,Full-time,Chile,Concepcion,2014092.0
2696,Emp2696,Perez,M,,,4.0,IC1,Full-time,Chile,Concepcion,1340040.0
2697,Emp2697,Rojas,F,,,2.0,IC2,Full-time,Chile,Santiago,1594586.0
2698,Emp2698,Soto,F,,,6.0,M1,Full-time,Chile,Santiago,3495756.0
2699,Emp2699,Rojas,F,,,7.0,M1,Full-time,Chile,Concepcion,3119382.0
2700,Emp2700,Gonzalez,M,,,10.0,IC1,Full-time,Chile,Santiago,1171420.0
2701,Emp2701,Castillo,F,,,9.0,IC1,Part-time,Chile,Santiago,964646.0
2702,Emp2702,Munoz,F,,,3.0,IC3,Full-time,Chile,Antofagasta,2541619.0
2703,Emp2703,Rojas,M,,,3.0,IC2,Full-time,Chile,Santiago,1423186.0
2704,Emp2704,Munoz,M,,,10.0,IC1,Full-time,Chile,Santiago,1087158.0
2705,Emp2705,Gonzalez,F,,,4.0,M1,Full-time,Chile,Concepcion,3369785.0
2706,Emp2706,Perez,F,,,5.0,IC1,Full-time,Chile,Santiago,1362047.0
2707,Emp2707,Silva,M,,,4.0,IC1,Full-time,Chile,Concepcion,894711.0
2708,Emp2708,Perez,F,,,4.0,IC3,Full-time,Chile,Santiago,2488285.0
2709,Emp2709,Silva,F,,,6.0,IC3,Full-time,Chile,Santiago,2054504.0
2710,Emp2710,Munoz,M,,,3.0,IC2,Full-time,Chile,Concepcion,1062417.0
2711,Emp2711,Gonzalez,F,,,5.0,IC3,Full-time,Chile,Valparaiso,2112984.0
2712,Emp2712,Gonzalez,M,,,4.0,M1,Full-time,Chile,Concepcion,3408665.0
2713,Emp2713,Castillo,F,,,2.0,IC1,Full-time,Chile,Santiago,1096946.0
2714,Emp2714,Diaz,F,,,8.0,IC3,Contractor,Chile,Santiago,2166251.0
2715,Emp2715,Diaz,F,,,9.0,IC1,Full-time,Chile,Santiago,1113870.0
2716,Emp2716,Soto,F,,,5.0,IC2,Full-time,Chile,Santiago,1605600.0
2717,Emp2717,Soto,F,,,3.0,IC2,Full-time,Chile,Antofagasta,1755475.0
2718,Emp2718,Silva,F,,,7.0,IC2,Full-time,Chile,Antofagasta,1197073.0
2719,Emp2719,Diaz,M,,,6.0,IC1,Full-time,Chile,Santiago,1074412.0
2720,Emp2720,Rojas,M,,,6.0,M1,Full-time,Chile,Antofagasta,3231069.0
2721,Emp2721,Silva,F,,,6.0,IC2,Contractor,Chile,Santiago,1258657.0
2722,Emp2722,Silva,M,,,8.0,M1,Full-time,Chile,Concepcion,2855229.0
2723,Emp2723,Gonzalez,M,,,1.0,IC2,Full-time,Chile,Santiago,1508823.0
2724,Emp2724,Soto,M,,,1.0,M1,Full-time,Chile,Valparaiso,3202131.0
2725,Emp2725,Munoz,F,,,1.0,IC2,Full-time,Chile,Valparaiso,1603012.0
2726,Emp2726,Diaz,F,,,2.0,IC2,Full-time,Chile,Santiago,
2727,Emp2727,Rojas,F,,,10.0,IC3,Full-time,Chile,Concepcion,2150666.0
2728,Emp2728,Gonzalez,F,,,8.0,IC3,Full-time,Chile,Santiago,2201206.0
2729,Emp2729,Diaz,F,,,7.0,IC2,Full-time,Chile,Concepcion,1674630.0
2730,Emp2730,Soto,M,,,7.0,IC2,Full-time,Chile,Santiago,1911155.0
2731,Emp2731,Castillo,M,,,1.0,IC3,Full-time,Chile,Santiago,1744901.0
2732,Emp2732,Diaz,F,,,3.0,IC3,Full-time,Chile,Valparaiso,2455751.0
2733,Emp2733,Castillo,F,,,8.0,IC2,Part-time,Chile,Valparaiso,1572212.0
2734,Emp2734,Rojas,F,,,5.0,IC3,Part-time,Chile,Concepcion,2431431.0
2735,Emp2735,Soto,M,,,6.0,IC2,Full-time,Chile,Santiago,1896386.0
2736,Emp2736,Rojas,M,,,8.0,IC2,Full-time,Chile,Santiago,1411218.0
2737,Emp2737,Diaz,F,,,1.0,IC3,Full-time,Chile,Santiago,2536076.0
2738,Emp2738,Rojas,M,,,8.0,M2,Part-time,Chile,Concepcion,4186489.0
2739,Emp2739,Soto,M,,,7.0,IC2,Full-time,Chile,Antofagasta,1631900.0
2740,Emp2740,Perez,M,,,5.0,IC1,Full-time,Chile,Concepcion,1039371.0
2741,Emp2741,Rojas,M,,,5.0,IC1,Full-time,Chile,Santiago,1111570.0
2742,Emp2742,Gonzalez,M,,,1.0,IC3,Part-time,Chile,Concepcion,2052741.0
2743,Emp2743,Diaz,F,,,3.0,IC2,Full-time,Chile,Santiago,1709221.0
2744,Emp2744,Castillo,F,,,3.0,IC2,Part-time,Chile,Concepcion,1996572.0
2745,Emp2745,Rojas,M,,,9.0,IC1,Part time,Chile,Santiago,857036.0
2746,Emp2746,Soto,F,,,2.0,M1,Full-time,Chile,Santiago,3247411.0
2747,Emp2747,Rojas,M,,,3.0,IC2,Full-time,Chile,Santiago,1813968.0
2748,Emp2748,Munoz,F,,,2.0,IC3,Full-time,Chile,Valparaiso,2225815.0
2749,Emp2749,Soto,F,,,3.0,IC1,Full-time,Chile,Santiago,1440098.0
2750,Emp2750,Castillo,F,,,1.0,IC1,Full-time,Chile,Santiago,992578.0
2751,Emp2751,Rojas,M,,,3.0,IC1,Full-time,Chile,Valparaiso,1070926.0
2752,Emp2752,Gonzalez,F,,,8.0,IC2,Full-time,Chile,Antofagasta,1351711.0
2753,Emp2753,Diaz,F,,,8.0,IC2,Full-time,Chile,Santiago,1631648.0
2754,Emp2754,Silva,F,,,4.0,IC1,Full-time,Chile,Santiago,1100756.0
2755,Emp2755,Castillo,M,,,8.0,IC2,Full-time,Chile,Santiago,1758975.0
2756,Emp2756,Munoz,M,,,7.0,IC1,Full-time,Chile,Santiago,940948.0
2757,Emp2757,Castillo,F,,,10.0,IC2,Full-time,Chile,Santiago,1429501.0
2758,Emp2758,Silva,M,,,9.0,IC1,Part-time,Chile,Santiago,1215623.0
2759,Emp2759,Perez,F,,,3.0,IC1,Part-time,Chile,Santiago,1449298.0
2760,Emp2760,Soto,M,,,6.0,IC1,Full-time,Chile,Santiago,1257253.0
2761,Emp2761,Rojas,F,,,8.0,IC3,Full-time,Chile,Santiago,2761853.0
2762,Emp2762,Soto,M,,,4.0,M1,Part-time,Chile,Santiago,3338827.0
2763,Emp2763,Perez,M,,,6.0,IC3,Full-time,Chile,Santiago,2429823.0
2764,Emp2764,Gonzalez,M,,,5.0,IC1,Full-time,Chile,Santiago,1269823.0
2765,Emp2765,Rojas,F,,,4.0,M2,Full-time,Chile,Santiago,4872043.0
2766,Emp2766,Diaz,M,,,2.0,M2,Full-time,Chile,Santiago,4809393.0
2767,Emp2767,Perez,M,,,1.0,IC2,Full-time,Chile,Valparaiso,1328780.0
2768,Emp2768,Castillo,F,,,8.0,IC1,Contractor,Chile,Concepcion,1300145.0
2769,Emp2769,Soto,M,,,9.0,IC3,Full-time,Chile,Santiago,2366339.0
2770,Emp2770,Castillo,M,,,7.0,M2,Full-time,Chile,Valparaiso,4451491.0
2771,Emp2771,Silva,F,,,3.0,IC3,Full-time,Chile,Concepcion,1856768.0
2772,Emp2772,Gonzalez,M,,,1.0,IC3,Full-time,Chile,Santiago,1914960.0
2773,Emp2773,Rojas,F,,,7.0,IC3,Full-time,Chile,Santiago,2208883.0
2774,Emp2774,Silva,M,,,2.0,M2,Contractor,Chile,Santiago,4133852.0
2775,Emp2775,Diaz,F,,,6.0,IC1,Full-time,Chile,Santiago,1014061.0
2776,Emp2776,Perez,F,,,10.0,IC1,Full-time,Chile,Santiago,1278585.0
2777,Emp2777,Diaz,M,,,1.0,M1,Part-time,Chile,Santiago,3054761.0
2778,Emp2778,Castillo,M,,,6.0,IC1,Full-time,Chile,Antofagasta,1120866.0
2779,Emp2779,Soto,M,,,10.0,IC2,Full-time,Chile,Santiago,$1.332.512
2780,Emp2780,Gonzalez,M,,,4.0,IC2,Part time,Chile,Santiago,1674692.0
2781,Emp2781,Perez,F,,,9.0,IC1,Full-time,Chile,Antofagasta,1227034.0
2782,Emp2782,Castillo,F,,,9.0,IC1,Part-time,Chile,Santiago,744266.0
2783,Emp2783,Munoz,F,,,5.0,IC3,Full-time,Chile,Santiago,2112028.0
2784,Emp2784,Munoz,M,,,4.0,IC2,Full-time,Chile,Antofagasta,1283207.0
2785,Emp2785,Castillo,M,,,7.0,IC3,Contractor,Chile,Santiago,2427304.0
2786,Emp2786,Gonzalez,M,,,7.0,IC2,Contractor,Chile,Santiago,1641002.0
2787,Emp2787,Perez,M,,,5.0,M1,Full-time,Chile,Santiago,3187572.0
2788,Emp2788,Gonzalez,F,,,2.0,IC3,Contractor,Chile,Santiago,2267930.0
2789,Emp2789,Gonzalez,F,,,8.0,M2,Full-time,Chile,Concepcion,4580709.0
2790,Emp2790,Munoz,M,,,3.0,IC2,Full-time,Chile,Santiago,1685713.0
2791,Emp2791,Castillo,M,,,2.0,IC1,Full-time,Chile,Concepcion,976106.0
2792,Emp2792,Rojas,F,,,1.0,IC3,Full-time,Chile,Santiago,2141101.0
2793,Emp2793,Silva,F,,,5.0,M1,Full-time,Chile,Concepcion,3185251.0
2794,Emp2794,Diaz,F,,,2.0,IC1,Full-time,Chile,Santiago,1052566.0
2795,Emp2795,Gonzalez,F,,,4.0,IC3,Full-time,Chile,Concepcion,$2.815.171
2796,Emp2796,Castillo,M,,,3.0,IC3,Full-time,Chile,Santiago,2204026.0
2797,Emp2797,Munoz,F,,,5.0,IC1,Full-time,Chile,Concepcion,1172416.0
2798,Emp2798,Diaz,M,,,8.0,IC3,Full-time,Chile,Concepcion,2416482.0
2799,Emp2799,Silva,M,,,5.0,IC1,Contractor,Chile,Santiago,1450131.0
2800,Emp2800,Soto,M,,,6.0,IC1,Full-time,Chile,Santiago,897204.0
2801,Emp2801,Munoz,F,,,2.0,M1,Part-time,Chile,Santiago,3534912.0
2802,Emp2802,Soto,F,,,2.0,IC2,Full-time,Chile,Santiago,1563151.0
2803,Emp2803,Castillo,F,,,10.0,IC3,Full-time,Chile,Santiago,2925336.0
2804,Emp2804,Gonzalez,F,,,7.0,IC3,Full-time,Chile,Santiago,2390651.0
2805,Emp2805,Rojas,F,,,1.0,M2,Full-time,Chile,Antofagasta,4192768.0
2806,Emp2806,Castillo,M,,,6.0,IC2,Full-time,Chile,Antofagasta,1550710.0
2807,Emp2807,Perez,F,,,1.0,IC2,Full-time,Chile,Santiago,1934067.0
2808,Emp2808,Perez,F,,,1.0,IC2,Full-time,Chile,Santiago,1620385.0
2809,Emp2809,Munoz,F,,,4.0,IC3,Full-time,Chile,Santiago,2285094.0
2810,Emp2810,Rojas,M,,,7.0,IC2,Full-time,Chile,Valparaiso,1779749.0
2811,Emp2811,Diaz,M,,,7.0,IC3,Full-time,Chile,Antofagasta,2213751.0
2812,Emp2812,Perez,M,,,8.0,IC2,Full-time,Chile,Santiago,1547317.0
2813,Emp2813,Rojas,M,,,2.0,IC1,Full-time,Chile,Santiago,863831.0
2814,Emp2814,Castillo,M,,,2.0,M1,Full-time,Chile,Santiago,3632205.0
2815,Emp2815,Rojas,M,,,6.0,M1,Full-time,Chile,Santiago,2894347.0
2816,Emp2816,Gonzalez,F,,,9.0,IC2,Full-time,Chile,Antofagasta,1642367.0
2817,Emp2817,Silva,M,,,8.0,IC3,Full-time,Chile,Santiago,2419971.0
2818,Emp2818,Munoz,M,,,7.0,IC2,Full-time,Chile,Santiago,1596587.0
2819,Emp2819,Rojas,F,,,1.0,IC3,Full-time,Chile,Santiago,1986534.0
2820,Emp2820,Silva,M,,,9.0,IC2,Full-time,Chile,Santiago,1350309.0
2821,Emp2821,Diaz,M,,,10.0,IC2,Part-time,Chile,Santiago,1730629.0
2822,Emp2822,Munoz,M,,,6.0,IC1,Full-time,Chile,Santiago,905030.0
2823,Emp2823,Rojas,F,,,4.0,IC1,Full-time,Chile,Santiago,581996.0
2824,Emp2824,Castillo,M,,,7.0,IC3,Full-time,Chile,Santiago,2396745.0
2825,Emp2825,Diaz,M,,,7.0,IC2,Full-time,Chile,Concepcion,1381876.0
2826,Emp2826,Munoz,F,,,10.0,IC1,Full-time,Chile,Concepcion,1257805.0
2827,Emp2827,Perez,F,,,2.0,IC1,Full-time,Chile,Santiago,1049595.0
2828,Emp2828,Castillo,F,,,6.0,IC2,Full-time,Chile,Santiago,1537547.0
2829,Emp2829,Silva,F,,,8.0,IC3,Full-time,Chile,Antofagasta,2313060.0
2830,Emp2830,Rojas,M,,,4.0,IC2,Full-time,Chile,Valparaiso,1315377.0
2831,Emp2831,Castillo,M,,,9.0,IC3,Full-time,Chile,Antofagasta,2093637.0
2832,Emp2832,Munoz,F,,,1.0,M1,Full-time,Chile,Santiago,3135019.0
2833,Emp2833,Perez,F,,,2.0,IC2,Full-time,Chile,Santiago,1313914.0
2834,Emp2834,Diaz,M,,,8.0,M1,Part-time,Chile,Santiago,3378454.0
2835,Emp2835,Soto,F,,,2.0,IC1,Full-time,Chile,Concepcion,1023155.0
2836,Emp2836,Diaz,M,,,5.0,IC2,Full-time,Chile,Santiago,1237641.0
2837,Emp2837,Castillo,F,,,3.0,IC1,Full-time,Chile,Santiago,960243.0
2838,Emp2838,Castillo,F,,,7.0,IC1,Part-time,Chile,Antofagasta,1125301.0
2839,Emp2839,Rojas,M,,,1.0,IC1,Full-time,Chile,Antofagasta,988477.0
2840,Emp2840,Castillo,F,,,4.0,IC1,full time,Chile,Santiago,1199954.0
2841,Emp2841,Soto,M,,,10.0,M1,Contractor,Chile,Santiago,3343509.0
2842,Emp2842,Silva,F,,,4.0,IC2,Full-time,Chile,Santiago,2200425.0
2843,Emp2843,Munoz,M,,,6.0,M1,Full-time,Chile,Santiago,3487661.0
2844,Emp2844,Soto,M,,,10.0,IC2,Part-time,Chile,Santiago,1190907.0
2845,Emp2845,Soto,M,,,7.0,IC3,Part-time,Chile,Santiago,2209942.0
2846,Emp2846,Soto,F,,,8.0,IC1,Full-time,Chile,Concepcion,1033340.0
2847,Emp2847,Munoz,M,,,10.0,IC2,Full-time,Chile,Concepcion,1743768.0
2848,Emp2848,Soto,M,,,12.0,IC2,Full-time,Chile,Concepcion,1366603.0
2849,Emp2849,Perez,F,,,9.0,M1,Full-time,Chile,Valparaiso,3067187.0
2850,Emp2850,Perez,F,,,6.0,M1,Full-time,Chile,Santiago,2888897.0
2851,Emp2851,Rojas,M,,,9.0,IC1,Full-time,Chile,Santiago,949434.0
2852,Emp2852,Soto,F,,,7.0,IC3,Full-time,Chile,Valparaiso,2158759.0
2853,Emp2853,Gonzalez,M,,,4.0,IC3,Full-time,Chile,Santiago,2221749.0
2854,Emp2854,Gonzalez,M,,,6.0,IC3,Contractor,Chile,Valparaiso,2003372.0
2855,Emp2855,Silva,F,,,4.0,IC1,Part-time,Chile,Santiago,1345506.0
2856,Emp2856,Gonzalez,M,,,4.0,IC3,Full-time,Chile,Santiago,2418053.0
2857,Emp2857,Diaz,M,,,3.0,IC3,Full-time,Chile,Santiago,1937793.0
2858,Emp2858,Munoz,F,,,5.0,IC2,Full-time,Chile,Santiago,1606493.0
2859,Emp2859,Silva,M,,,4.0,IC2,Full-time,Chile,Santiago,1208686.0
2860,Emp2860,Soto,F,,,7.0,IC1,Full-time,Chile,Santiago,1435564.0
2861,Emp2861,Rojas,F,,,4.0,M1,Full-time,Chile,Santiago,3603527.0
2862,Emp2862,Castillo,M,,,5.0,IC1,Full-time,Chile,Valparaiso,1086066.0
2863,Emp2863,Munoz,F,,,2.0,IC1,Full-time,Chile,Santiago,886839.0
2864,Emp2864,Diaz,M,,,4.0,IC2,Full-time,Chile,Santiago,1433933.0
2865,Emp2865,Gonzalez,F,,,4.0,M1,Contractor,Chile,Santiago,3086564.0
2866,Emp2866,Gonzalez,M,,,10.0,IC3,Full-time,Chile,Santiago,2273293.0
2867,Emp2867,Perez,F,,,5.0,IC1,Full-time,Chile,Santiago,1442617.0
2868,Emp2868,Rojas,M,,,1.0,IC1,Full-time,Chile,Santiago,1338900.0
2869,Emp2869,Munoz,M,,,4.0,IC3,Part-time,Chile,Santiago,2542751.0
2870,Emp2870,Rojas,M,,,8.0,IC2,Full-time,Chile,Concepcion,1642645.0
2871,Emp2871,Perez,M,,,2.0,IC1,Full-time,Chile,Concepcion,811597.0
2872,Emp2872,Castillo,M,,,2.0,M2,Full-time,Chile,Santiago,4307486.0
2873,Emp2873,Munoz,M,,,4.0,IC1,Full-time,Chile,Concepcion,1115180.0
2874,Emp2874,Rojas,M,,,4.0,IC2,Full-time,Chile,Santiago,1299725.0
2875,Emp2875,Soto,M,,,5.0,IC1,Part-time,Chile,Santiago,1175996.0
2876,Emp2876,Diaz,M,,,1.0,IC3,Full-time,Chile,Valparaiso,2501281.0
2877,Emp2877,Silva,M,,,8.0,IC3,Full-time,Chile,Antofagasta,2436336.0
2878,Emp2878,Castillo,F,,,3.0,IC2,Full-time,Chile,Santiago,1726297.0
2879,Emp2879,Munoz,M,,,8.0,IC3,Full-time,Chile,Santiago,1833429.0
2880,Emp2880,Castillo,M,,,6.0,M1,Full-time,Chile,Santiago,3533339.0
2881,Emp2881,Gonzalez,F,,,3.0,M1,Full-time,Chile,Santiago,2808154.0
2882,Emp2882,Rojas,F,,,5.0,IC2,Part-time,Chile,Santiago,1561813.0
2883,Emp2883,Diaz,M,,,1.0,IC2,Full-time,Chile,Santiago,1754636.0
2884,Emp2884,Gonzalez,F,,,8.0,M1,Full-time,Chile,Valparaiso,3289649.0
2885,Emp2885,Perez,F,,,4.0,IC1,Contractor,Chile,Santiago,780541.0
2886,Emp2886,Rojas,F,,,4.0,IC1,Full-time,Chile,Santiago,825419.0
2887,Emp2887,Castillo,F,,,2.0,IC1,Full-time,Chile,Concepcion,1171768.0
2888,Emp2888,Gonzalez,M,,,4.0,M1,Contractor,Chile,Santiago,3327711.0
2889,Emp2889,Rojas,M,,,4.0,IC1,Full-time,Chile,Santiago,823199.0
2890,Emp2890,Rojas,M,,,3.0,IC2,Full-time,Chile,Santiago,1698148.0
2891,Emp2891,Rojas,M,,,10.0,IC3,Part-time,Chile,Santiago,1921182.0
2892,Emp2892,Diaz,M,,,3.0,IC1,Full-time,Chile,Santiago,1256097.0
2893,Emp2893,Perez,F,,,2.0,IC2,Full-time,Chile,Santiago,1379040.0
2894,Emp2894,Castillo,M,,,6.0,IC2,Full-time,Chile,Valparaiso,1620128.0
2895,Emp2895,Perez,F,,,4.0,IC1,Full-time,Chile,Santiago,1078151.0
2896,Emp2896,Diaz,F,,,5.0,M2,Full-time,Chile,Concepcion,4790164.0
2897,Emp2897,Silva,M,,,8.0,IC1,Full-time,Chile,Concepcion,1160533.0
2898,Emp2898,Silva,M,,,1.0,M1,Full-time,Chile,Santiago,3050225.0
2899,Emp2899,Munoz,F,,,6.0,IC2,Part-time,Chile,Santiago,1689898.0
2900,Emp2900,Rojas,M,,,1.0,IC1,Full-time,Chile,Concepcion,1635603.0
2901,Emp2901,Diaz,M,,,1.0,IC1,Full-time,Chile,Santiago,1285031.0
2902,Emp2902,Munoz,F,,,1.0,IC2,Full-time,Chile,Santiago,1585208.0
2903,Emp2903,Munoz,F,,,2.0,IC2,Full-time,Chile,Santiago,1391597.0
2904,Emp2904,Diaz,F,,,4.0,IC1,Full-time,Chile,Santiago,945877.0
2905,Emp2905,Silva,M,,,10.0,M2,Full-time,Chile,Santiago,4669998.0
2906,Emp2906,Munoz,F,,,10.0,IC2,Full-time,Chile,Santiago,1378549.0
2907,Emp2907,Diaz,M,,,2.0,M1,Contractor,Chile,Santiago,3200672.0
2908,Emp2908,Castillo,F,,,10.0,IC1,Full-time,Chile,Valparaiso,1459405.0
2909,Emp2909,Rojas,M,,,7.0,IC1,Full-time,Chile,Santiago,1137598.0
2910,Emp2910,Perez,M,,,6.0,IC3,Part-time,Chile,Valparaiso,2030217.0
2911,Emp2911,Gonzalez,M,,,8.0,IC2,Full-time,Chile,Santiago,2144462.0
2912,Emp2912,Gonzalez,F,,,5.0,IC1,Full-time,Chile,Santiago,1540612.0
2913,Emp2913,Soto,M,,,3.0,IC1,Full-time,Chile,Santiago,1225294.0
2914,Emp2914,Rojas,M,,,6.0,IC1,Full-time,Chile,Santiago,
2915,Emp2915,Soto,F,,,8.0,IC3,Full-time,Chile,Santiago,2233255.0
2916,Emp2916,Soto,F,,,7.0,IC2,Part-time,Chile,Concepcion,1781114.0
2917,Emp2917,Diaz,F,,,2.0,M2,Full-time,Chile,Santiago,4394115.0
2918,Emp2918,Castillo,F,,,10.0,IC1,Part-time,Chile,Antofagasta,761146.0
2919,Emp2919,Munoz,F,,,3.0,IC2,Full-time,Chile,Santiago,2247981.0
2920,Emp2920,Soto,F,,,9.0,IC2,Full-time,Chile,Santiago,1248365.0
2921,Emp2921,Perez,F,,,4.0,IC2,Full-time,Chile,Santiago,1674390.0
2922,Emp2922,Munoz,M,,,1.0,M1,Full-time,Chile,Concepcion,3271469.0
2923,Emp2923,Gonzalez,F,,,10.0,M1,Full-time,Chile,Santiago,3329001.0
2924,Emp2924,Diaz,F,,,6.0,IC1,Full-time,Chile,Santiago,1077579.0
2925,Emp2925,Soto,M,,,3.0,IC2,Full-time,Chile,Santiago,1580188.0
2926,Emp2926,Rojas,F,,,1.0,M1,Full-time,Chile,Santiago,3234603.0
2927,Emp2927,Diaz,F,,,2.0,IC1,Full-time,Chile,Santiago,1219967.0
2928,Emp2928,Perez,F,,,2.0,IC2,Full-time,Chile,Concepcion,1599546.0
2929,Emp2929,Rojas,F,,,10.0,IC2,Full-time,Chile,Santiago,1582910.0
2930,Emp2930,Silva,M,,,2.0,IC2,Full-time,Chile,Concepcion,1269723.0
2931,Emp2931,Rojas,F,,,2.0,IC2,Full-time,Chile,Santiago,2103421.0
2932,Emp2932,Silva,F,,,9.0,IC2,Full-time,Chile,Concepcion,1733925.0
2933,Emp2933,Rojas,M,,,9.0,M1,Full-time,Chile,Antofagasta,3252227.0
2934,Emp2934,Soto,M,,,3.0,IC2,full time,Chile,Santiago,1443883.0
